Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate
82500	-2512.310370904579	-2496.450238918589	-15.860131985990154	0.058429881114289435	33.64758568704224	0.005298469633756783
83000	-2515.54377614079	-2499.2568837061312	-16.28689243465902	0.059892349373497786	37.77577096734409	0.005063986459016459
83500	-2513.297058054991	-2498.2492494863063	-15.047808568684424	0.048850397963682894	29.325330100978764	0.004549453449579195
84000	-2516.440102456944	-2500.3398733367567	-16.10022912018698	0.06988435200496973	20.80306903718979	0.008157203957377505
84500	-2515.270083652066	-2499.987348214523	-15.282735437543002	0.061794974163789956	33.853303727004395	0.006316526863183853
85000	-2513.1796263309084	-2497.57089932866	-15.608727002248326	0.05861981096359174	31.78685422013881	0.004514653553713061
85500	-2517.865139505149	-2499.895046568181	-17.970092936967955	0.14835541470950417	27.803406553432886	0.005545560626079684
86000	-2511.116187289981	-2495.9216711615977	-15.194516128383507	0.07094633158626076	25.531912826649336	0.006093478989575945
86500	-2512.5646968154897	-2496.4567051131316	-16.10799170235818	0.058319947167715484	35.08082273942415	0.005115694609401109
87000	-2513.779137214821	-2498.1572460812204	-15.621891133600657	0.09145497442115517	27.968837909759337	0.005878665409790136
87500	-2514.7843842787297	-2499.03631572189	-15.748068556839751	0.06013458492285374	32.408403659042364	0.005591675229576343
88000	-2516.206606512076	-2498.508504443524	-17.698102068552252	0.03300931785156007	40.943470762727586	0.004598079509317194
88500	-2513.4505562231175	-2497.0085133347675	-16.442042888349768	0.09876602544192938	32.90575826361323	0.004112466118466256
89000	-2517.131426970694	-2499.77092635398	-17.36050061671409	0.014076859342355892	28.397373792082195	0.004412165934362125
89500	-2513.961825065096	-2498.4010924299373	-15.560732635158667	0.06337566852798178	24.617979532009127	0.005943751440325615
90000	-2521.4068356578323	-2500.6627086343315	-20.744127023500813	0.057951589460691406	40.424186753493174	0.0030355330960658306
90500	-2512.1585176236786	-2495.9012240777756	-16.257293545902957	0.07529868369455994	34.764859552294865	0.004327233893351249
91000	-2515.7653755550946	-2500.3622714820367	-15.403104073057687	0.048617701679192174	26.503181141089392	0.006472744044551169
91500	-2514.301232249154	-2498.517445472121	-15.783786777033207	0.07717138011566607	33.85529719121606	0.005896561582039051
92000	-2513.955277701263	-2498.672098991742	-15.283178709521193	0.07075346732837931	27.44161421772778	0.005065959690863954
92500	-2521.7327919872037	-2504.004615467817	-17.7281765193868	0.030068988221979405	38.71817439118083	0.0026459281814324134
93000	-2512.6953206759354	-2498.074464692456	-14.620855983479556	0.05694909014606473	29.43201515750142	0.004262201394047755
93500	-2512.4387089493143	-2496.369691519268	-16.069017430046074	0.12022309121941563	24.188352155823566	0.005819782679927823
94000	-2513.529291782634	-2498.6426758351113	-14.886615947522905	0.05710224204219281	28.73641201835056	0.003916097848420334
94500	-2514.763848699213	-2498.158235035953	-16.605613663260183	0.13484768470909703	24.99805919845844	0.00761744649086648
95000	-2513.3910771357628	-2497.4511340714985	-15.939943064264284	0.02406857797216113	29.65051065071485	0.004064167954141004
95500	-2513.08467115679	-2497.7645251896347	-15.320145967155332	0.08101334462068913	28.568905613396968	0.005262039043913841
96000	-2515.974744568052	-2500.670478749318	-15.304265818733573	0.027953827226512074	30.773561430296233	0.004475332367571878
96500	-2512.281384740852	-2496.951565394776	-15.329819346076063	0.06559963345192633	33.194569673288576	0.004901475712585367
97000	-2512.5751651123014	-2496.974554479183	-15.600610633118315	0.048673155421392396	33.537138839114256	0.004299962944799193
97500	-2512.3566125141133	-2497.4596840554805	-14.896928458632877	0.08181016825497042	27.249159083569868	0.0047275042499675185
98000	-2513.057598814053	-2497.785183105206	-15.272415708847003	0.05504945810390719	33.13267018261392	0.005807833614319807
98500	-2514.1337781261063	-2498.7299248035533	-15.403853322553019	0.08964040418625766	31.23721588994893	0.005274296544022358
99000	-2513.2293722350846	-2497.9494085016254	-15.27996373345904	0.0774504087735822	27.19490999701325	0.0047202621670086944
99500	-2514.3043093039037	-2499.054500835839	-15.249808468064849	0.09537317576797781	29.921155134903763	0.004893793902981226
100000	-2518.0421359989323	-2500.8435743259415	-17.19856167299061	0.02032459572606509	38.11973491200228	0.006346893056202726
100500	-2513.382752973395	-2496.928531181023	-16.45422179237162	0.026187684422701463	24.426376670775678	0.006453637986317987
101000	-2512.248195904164	-2497.04435142745	-15.20384447671385	0.07805947942498831	31.322798789966036	0.004227093188186474
101500	-2517.199167717723	-2500.9597715468312	-16.239396170891858	0.11760869225625764	29.94481754658987	0.0044049107418366205
102000	-2512.0128566598746	-2497.0459867309582	-14.966869928916243	0.04922783888836666	29.32380291097877	0.0057265126378088895
102500	-2513.1968706442285	-2497.8014367082715	-15.395433935956838	0.08505429081993203	23.935644546986598	0.006276993834789014
103000	-2515.4640710433464	-2499.3673212791637	-16.096749764182665	0.0812286162273991	32.39381704839799	0.005097696919759904
103500	-2514.458269119421	-2499.481474433485	-14.976794685936133	0.06551040383774696	24.459912288098874	0.005679903660131423
104000	-2513.79389836381	-2497.841797095606	-15.952101268203842	0.052820155524120886	35.073114319836925	0.006040481258641262
104500	-2515.713531026673	-2499.0455080456563	-16.66802298101665	0.042187952149294765	34.85417845340937	0.003910170038196514
105000	-2514.1901309414543	-2499.122032137445	-15.068098804009304	0.05285022108909737	32.285031081804846	0.006379483227322727
105500	-2513.6083764836	-2498.4588079046525	-15.149568578947495	0.04801162949108528	26.204861954946793	0.006955887998279293
106000	-2513.485151626233	-2497.7529440609437	-15.732207565289276	0.09892509106404682	22.065160948427593	0.007687502176568963
106500	-2513.4768034405292	-2498.2649796939977	-15.211823746531456	0.059220870055030905	30.785250905760133	0.00643933394163641
107000	-2513.1306731223776	-2497.0112432691594	-16.119429853218183	0.03675830578490484	35.15838304413125	0.005385387714191457
107500	-2512.234821770082	-2496.8543788344896	-15.380442935592349	0.05703720869510532	34.335753607081884	0.004196695048620965
108000	-2517.7116447698813	-2500.1629182359975	-17.548726533883936	0.16694353147995022	18.924164177696376	0.00734849288505732
108500	-2513.324536036275	-2498.1168757992837	-15.20766023699136	0.04462256204321806	30.77572360342065	0.006675566831751543
109000	-2514.8842502628695	-2497.3596878088583	-17.524562454011246	0.11535446758158327	33.0087215149289	0.004492689393306896
109500	-2515.982715990431	-2498.1161030949165	-17.866612895514805	0.02275356763191039	38.95291343915227	0.003099392962211277
110000	-2513.96257049006	-2498.288484145113	-15.674086344946984	0.06285564146583748	32.89844873348169	0.0034709764608538895
110500	-2513.4048189162413	-2496.620864828462	-16.78395408777944	0.05482387298387052	18.997530954463546	0.007831066128118602
111000	-2517.668480620374	-2502.2753838390972	-15.393096781276856	0.03976593711767097	29.31542175829711	0.005131819764595342
111500	-2516.913470073424	-2501.050437205041	-15.863032868383078	0.08692852883704191	28.75048252156097	0.0041626084837156595
112000	-2516.7449919409537	-2500.1928988375566	-16.552093103396942	0.06826715618504525	34.04983200102255	0.0059114803629333424
112500	-2513.8266743365502	-2498.138699056698	-15.687975279852031	0.05891818858369415	34.852147591738685	0.003593968614833596
113000	-2519.6704327626394	-2499.028260423938	-20.642172338701553	0.10064848974231572	40.77869872486664	0.002773606505173744
113500	-2511.5411401806227	-2496.3388532155523	-15.202286965070256	0.06691308006540853	32.07942019644702	0.004756275871202214
114000	-2512.9765461074653	-2497.7011853547565	-15.27536075270891	0.09375769246298024	23.80219515269172	0.005772611884706187
114500	-2513.0832867930694	-2497.906481649893	-15.176805143176175	0.06690166386670766	23.954420779683694	0.005228273958431536
115000	-2516.273030505681	-2501.400613689093	-14.872416816588057	0.0872396040751049	26.08611029911334	0.00418264085624544
115500	-2514.0943270880325	-2498.9912438968536	-15.103083191178746	0.04605506693096873	34.641857771728425	0.004551794350541989
116000	-2518.396518846961	-2501.308579090224	-17.08793975673691	0.06628034472562457	36.74408990950365	0.0036796017265475177
116500	-2514.2531153112513	-2498.5423535843242	-15.710761726927293	0.04341075027274286	24.583478804069397	0.006367761260513549
117000	-2513.252374014953	-2497.71082723813	-15.541546776823004	0.08013617231176993	24.304946222021343	0.008385148068709877
117500	-2515.2768595213374	-2500.079239965199	-15.197619556138195	0.07205686995416245	27.794940617919607	0.00764709501637402
118000	-2514.7301651041143	-2498.466721872568	-16.263443231546486	0.024238897539226617	30.835859466454682	0.0063268045738271925
118500	-2519.1212015431183	-2501.1367512689994	-17.984450274118775	0.09232183513979227	32.699179282923474	0.004507913204085055
119000	-2514.90955637874	-2499.6743313266084	-15.235225052131508	0.03827585131796484	35.2760447681038	0.003771766193817675
119500	-2515.818903036994	-2500.793564152535	-15.025338884458867	0.0645404012603074	25.24572223516909	0.004241915232357164
120000	-2513.5366986541135	-2496.5583938316504	-16.978304822463222	0.10112780732605352	33.060638341868376	0.004239671373982496
